0	-0.8	-0.8	-0.8	-0.748984017655322	0.0510159823446782
1	-0.8	-0.64	-0.72	-0.693307192705585	0.0266928072944145
2	-0.8	-0.48	-0.64	-0.630819519083601	0.00918048091639856
3	-0.8	-0.32	-0.56	-0.561637719896301	-0.0016377198963009
4	-0.8	-0.16	-0.48	-0.486424976079257	-0.00642497607925718
5	-0.8	0.0	-0.4	-0.406437808635544	-0.0064378086355435
6	-0.8	0.16	-0.32	-0.323450611356838	-0.00345061135683822
7	-0.8	0.32	-0.24	-0.23955150235848	0.00044849764151994
8	-0.8	0.48	-0.16	-0.156856186267335	0.0031438137326647
9	-0.8	0.64	-0.08	-0.0772239165821132	0.00277608341788682
10	-0.8	0.8	0.0	-0.00205614061936465	-0.00205614061936465
11	-0.64	-0.8	-0.72	-0.684561292829776	0.0354387071702241
12	-0.64	-0.64	-0.64	-0.626059563527582	0.0139404364724176
13	-0.64	-0.48	-0.56	-0.560744749305983	-0.000744749305982562
14	-0.64	-0.32	-0.48	-0.488854164771259	-0.00885416477125878
15	-0.64	-0.16	-0.4	-0.411193582071674	-0.0111935820716743
16	-0.64	0.0	-0.32	-0.329162625677156	-0.00916262567715614
17	-0.64	0.16	-0.24	-0.244651774483498	-0.00465177448349791
18	-0.64	0.32	-0.16	-0.159814019486288	0.000185980513711936
19	-0.64	0.48	-0.08	-0.0767674230273597	0.00323257697264026
20	-0.64	0.64	0.0	0.00268349130774429	0.00268349130774429
21	-0.64	0.8	0.08	0.0772309832930913	-0.00276901670690873
22	-0.48	-0.8	-0.64	-0.616598509019779	0.0234014909802212
23	-0.48	-0.64	-0.56	-0.55534715048092	0.00465284951907974
24	-0.48	-0.48	-0.48	-0.487329004144212	-0.00732900414421161
25	-0.48	-0.32	-0.4	-0.412911845162904	-0.0129118451629038
26	-0.48	-0.16	-0.32	-0.3330491049071	-0.0130491049070999
27	-0.48	0.0	-0.24	-0.249281106912851	-0.00928110691285078
28	-0.48	0.16	-0.16	-0.163603538130258	-0.00360353813025824
29	-0.48	0.32	-0.08	-0.0782163877320557	0.00178361226794435
30	-0.48	0.48	0.0	0.00478124945494406	0.00478124945494406
31	-0.48	0.64	0.08	0.0836601733708119	0.00366017337081191
32	-0.48	0.8	0.16	0.157222902353738	-0.00277709764626163
33	-0.32	-0.8	-0.56	-0.545402432982012	0.0145975670179884
34	-0.32	-0.64	-0.48	-0.481523606625955	-0.00152360662595546
35	-0.32	-0.48	-0.4	-0.410977966664362	-0.0109779666643621
36	-0.32	-0.32	-0.32	-0.334271684459956	-0.0142716844599562
37	-0.32	-0.16	-0.24	-0.252507616013728	-0.012507616013728
38	-0.32	0.0	-0.16	-0.167360090300981	-0.00736009030098117
39	-0.32	0.16	-0.08	-0.0809146968185646	-0.000914696818564639
40	-0.32	0.32	0.0	0.00460296426159653	0.00460296426159653
41	-0.32	0.48	0.08	0.0871358339490212	0.00713583394902118
42	-0.32	0.64	0.16	0.165050269722914	0.00505026972291392
43	-0.32	0.8	0.24	0.237273387561813	-0.00272661243818695
