0	-0.8	-0.8	-0.8	-0.764277497531915	0.0357225024680853
1	-0.8	-0.64	-0.72	-0.706344600848856	0.0136553991511438
2	-0.8	-0.48	-0.64	-0.644090264874614	-0.00409026487461439
3	-0.8	-0.32	-0.56	-0.577210834258339	-0.0172108342583389
4	-0.8	-0.16	-0.48	-0.505422300298485	-0.0254223002984849
5	-0.8	0.0	-0.4	-0.428496496123611	-0.0284964961236114
6	-0.8	0.16	-0.32	-0.346310624641847	-0.0263106246418466
7	-0.8	0.32	-0.24	-0.258907805487441	-0.0189078054874405
8	-0.8	0.48	-0.16	-0.166561861822913	-0.00656186182291318
9	-0.8	0.64	-0.08	-0.0698344968010657	0.0101655031989343
10	-0.8	0.8	0.0	0.0303908574329788	0.0303908574329788
11	-0.64	-0.8	-0.72	-0.715070538576091	0.00492946142390926
12	-0.64	-0.64	-0.64	-0.654221108820131	-0.0142211088201312
13	-0.64	-0.48	-0.56	-0.588863176286227	-0.0288631762862274
14	-0.64	-0.32	-0.48	-0.518702445589857	-0.0387024455898574
15	-0.64	-0.16	-0.4	-0.443485476144143	-0.0434854761441434
16	-0.64	0.0	-0.32	-0.363044331945097	-0.0430443319450972
17	-0.64	0.16	-0.24	-0.277353561810332	-0.0373535618103322
18	-0.64	0.32	-0.16	-0.186594524106985	-0.0265945241069849
19	-0.64	0.48	-0.08	-0.091217066453709	-0.011217066453709
20	-0.64	0.64	0.0	0.0080160131222537	0.0080160131222537
21	-0.64	0.8	0.08	0.110018138711377	0.0300181387113766
22	-0.48	-0.8	-0.64	-0.66346859212771	-0.0234685921277101
23	-0.48	-0.64	-0.56	-0.599598964089353	-0.0395989640893529
24	-0.48	-0.48	-0.48	-0.531039047128517	-0.0510390471285167
25	-0.48	-0.32	-0.4	-0.457516272122482	-0.0575162721224824
26	-0.48	-0.16	-0.32	-0.37882544512474	-0.0588254451247396
27	-0.48	0.0	-0.24	-0.294881485529488	-0.0548814855294885
28	-0.48	0.16	-0.16	-0.205781909109679	-0.0457819091096786
29	-0.48	0.32	-0.08	-0.111870975072669	-0.0318709750726691
30	-0.48	0.48	0.0	-0.0137924436550574	-0.0137924436550574
31	-0.48	0.64	0.08	0.0874852719422019	0.00748527194220193
32	-0.48	0.8	0.16	0.190686617226621	0.0306866172266205
33	-0.32	-0.8	-0.56	-0.609445345547898	-0.049445345547898
34	-0.32	-0.64	-0.48	-0.542457632405495	-0.0624576324054954
35	-0.32	-0.48	-0.4	-0.470610278785078	-0.0706102787850779
36	-0.32	-0.32	-0.32	-0.393668107311278	-0.0736681073112784
37	-0.32	-0.16	-0.24	-0.311495070320715	-0.071495070320715
38	-0.32	0.0	-0.16	-0.224113781448555	-0.064113781448555
39	-0.32	0.16	-0.08	-0.131770313632475	-0.051770313632475
40	-0.32	0.32	0.0	-0.0349929738291685	-0.0349929738291685
41	-0.32	0.48	0.08	0.0653703590820279	-0.0146296409179721
42	-0.32	0.64	0.16	0.168152468454512	0.00815246845451201
43	-0.32	0.8	0.24	0.271915892217193	0.0319158922171929
44	-0.16	-0.8	-0.48	-0.552986511519104	-0.0729865115191045
45	-0.16	-0.64	-0.4	-0.482792650937095	-0.0827926509370951
46	-0.16	-0.48	-0.32	-0.407591389287523	-0.0875913892875231
47	-0.16	-0.32	-0.24	-0.327203942859002	-0.0872039428590019
48	-0.16	-0.16	-0.16	-0.241587029225437	-0.0815870292254369
49	-0.16	0.0	-0.08	-0.150896751981838	-0.0708967519818377
50	-0.16	0.16	0.0	-0.0555512339572219	-0.0555512339572219
51	-0.16	0.32	0.08	0.0437221409572771	-0.0362778590427229
52	-0.16	0.48	0.16	0.145871302451398	-0.0141286975486019
53	-0.16	0.64	0.24	0.249549699021032	0.00954969902103173
54	-0.16	0.8	0.32	0.353197272230842	0.0331972722308416
55	0.0	-0.8	-0.4	-0.494091842558768	-0.0940918425587676
56	0.0	-0.64	-0.32	-0.420618754512116	-0.100618754512116
57	0.0	-0.48	-0.24	-0.342023322349824	-0.102023322349824
58	0.0	-0.32	-0.16	-0.258205222793766	-0.0982052227937657
59	0.0	-0.16	-0.08	-0.16923931977152	-0.0892393197715204
60	0.0	0.0	0.0	-0.0754401833128287	-0.0754401833128287
