0	0.023517927
1	0.023519959
2	0.023545992
3	0.023452875
4	0.023464616
5	0.023439239
6	0.023444219
7	0.02344687
8	0.023429799
0	0.023422438
1	0.02342444
2	0.023450662
3	0.02335636
4	0.023368118
5	0.02334268
6	0.023347532
7	0.023350729
8	0.02333279
0	0.023325307
1	0.023327273
2	0.023353686
3	0.023258173
4	0.023269946
5	0.023244452
6	0.023249174
7	0.023252923
8	0.02323409
0	0.023226481
1	0.023228405
2	0.023255013
3	0.023158264
4	0.02317005
5	0.023144506
6	0.023149093
7	0.023153403
8	0.023133647
0	0.02312591
1	0.023127787
2	0.023154592
3	0.023056581
4	0.023068379
5	0.02304279
6	0.023047239
7	0.023052116
8	0.023031411
0	0.023023542
1	0.023025364
2	0.023052369
3	0.022953072
4	0.02296488
5	0.022939252
6	0.022943559
7	0.02294901
8	0.022927326
0	0.022919323
1	0.022921084
2	0.022948292
3	0.022847684
4	0.0228595
5	0.022833839
6	0.022838
7	0.022844033
8	0.022821339
0	0.022813198
1	0.022814893
2	0.022842306
3	0.022740363
4	0.022752186
5	0.022726496
6	0.022730509
7	0.022737129
8	0.022713396
0	0.022705115
1	0.022706736
2	0.022734356
3	0.022631056
4	0.022642883
5	0.022617171
6	0.022621031
7	0.022628244
8	0.022603442
0	0.022595017
1	0.022596557
2	0.022624386
3	0.022519706
4	0.022531537
5	0.022505807
6	0.022509511
7	0.022517323
8	0.02249142
0	0.022482848
1	0.022484301
2	0.022512341
3	0.022406259
4	0.022418091
5	0.022392351
6	0.022395894
7	0.022404311
8	0.022377274
0	0.022368553
1	0.022369911
2	0.022398165
3	0.022290659
4	0.022302491
5	0.022276745
6	0.022280126
7	0.022289151
8	0.022260948
0	0.022252075
1	0.022253331
2	0.0222818
3	0.022172851
4	0.022184681
5	0.022158935
6	0.022162149
7	0.022171788
8	0.022142386
0	0.022133357
1	0.022134504
2	0.022163189
3	0.022052778
4	0.022064605
5	0.022038865
6	0.022041908
7	0.022052165
8	0.02202153
0	0.022012343
1	0.022013374
2	0.022042276
3	0.021930386
4	0.021942207
5	0.02191648
6	0.021919349
7	0.021930226
8	0.021898324
0	0.021888976
1	0.021889883
2	0.021919004
3	0.021805618
4	0.021817432
5	0.021791723
6	0.021794414
7	0.021805916
8	0.021772712
0	0.0217632
1	0.021763976
2	0.021793317
3	0.02167842
4	0.021690225
5	0.021664539
6	0.02166705
7	0.021679178
8	0.021644638
0	0.02163496
1	0.021635597
2	0.021665157
3	0.021548737
4	0.021560532
5	0.021534876
6	0.021537201
7	0.021549959
8	0.021514047
0	0.0215042
1	0.02150469
2	0.021534471
3	0.021416516
4	0.021428298
5	0.021402678
6	0.021404816
7	0.021418203
8	0.021380885
0	0.021370866
1	0.021371202
2	0.021401203
3	0.021281704
4	0.021293472
5	0.021267893
6	0.02126984
7	0.021283858
8	0.021245098
0	0.021234905
1	0.02123508
2	0.021265301
3	0.021144251
4	0.021156003
5	0.021130471
6	0.021132223
7	0.021146873
8	0.021106635
0	0.021096266
1	0.021096272
2	0.021126712
3	0.021004106
4	0.021015839
5	0.020990361
6	0.020991916
7	0.021007196
8	0.020965445
0	0.020954898
1	0.020954728
2	0.020985386
3	0.020861221
4	0.020872935
5	0.020847515
6	0.02084887
7	0.020864779
8	0.02082148
0	0.020810753
1	0.020810399
2	0.020841275
3	0.020715551
4	0.020727243
5	0.020701889
6	0.02070304
7	0.020719577
8	0.020674695
0	0.020663785
1	0.020663241
2	0.020694332
3	0.020567052
4	0.020578721
5	0.020553438
6	0.020554382
7	0.020571544
8	0.020525045
0	0.02051395
1	0.02051321
2	0.020544514
3	0.020415684
4	0.020427328
5	0.020402121
6	0.020402856
7	0.02042064
8	0.02037249
0	0.020361209
1	0.020360265
2	0.020391781
3	0.020261408
4	0.020273025
5	0.020247901
6	0.020248423
7	0.020266826
8	0.020216992
0	0.020205522
1	0.02020437
2	0.020236093
3	0.020104191
4	0.020115779
5	0.020090743
6	0.020091051
7	0.020110067
8	0.020058516
0	0.020046857
1	0.020045489
2	0.020077418
3	0.019944001
4	0.019955559
5	0.019930616
6	0.019930707
7	0.019950331
8	0.019897033
0	0.019885183
1	0.019883594
2	0.019915724
3	0.019780811
4	0.019792337
5	0.019767493
6	0.019767365
7	0.019787591
8	0.019732515
0	0.019720473
1	0.019718658
2	0.019750985
3	0.019614599
4	0.019626092
5	0.019601352
6	0.019601003
7	0.019621824
8	0.019564942
0	0.019552705
1	0.01955066
2	0.01958318
3	0.019445348
4	0.019456805
5	0.019432176
6	0.019431603
7	0.019453011
8	0.019394295
0	0.019381865
1	0.019379584
2	0.019412293
3	0.019273045
4	0.019284464
5	0.01925995
6	0.019259153
7	0.019281138
8	0.019220565
0	0.019207939
1	0.01920542
2	0.019238311
3	0.019097681
4	0.019109061
5	0.019084669
6	0.019083644
7	0.019106199
8	0.019043743
0	0.019030922
1	0.019028162
2	0.019061229
3	0.018919257
4	0.018930596
5	0.01890633
6	0.018905077
7	0.018928191
8	0.018863832
0	0.018850814
1	0.01884781
2	0.018881048
3	0.018737777
4	0.018749073
5	0.018724938
6	0.018723456
7	0.018747118
8	0.018680837
0	0.018667622
1	0.018664373
2	0.018697774
3	0.018553251
4	0.018564504
5	0.018540504
6	0.018538793
7	0.01856299
8	0.018494772
0	0.01848136
1	0.018477865
2	0.018511422
3	0.018365699
4	0.018376906
5	0.018353047
6	0.018351105
7	0.018375826
8	0.018305656
0	0.018292047
1	0.018288306
2	0.018322011
3	0.018175146
4	0.018186305
5	0.018162592
6	0.018160419
7	0.01818565
8	0.018113518
0	0.018099713
1	0.018095725
2	0.01812957
3	0.017981624
4	0.017992734
5	0.017969171
6	0.017966766
7	0.017992494
8	0.017918394
0	0.017904392
1	0.01790016
2	0.017934136
3	0.017785174
4	0.017796233
5	0.017772824
6	0.017770189
7	0.017796399
8	0.017720326
0	0.017706128
1	0.017701655
2	0.017735751
3	0.017585844
4	0.017596852
5	0.017573602
6	0.017570735
7	0.017597412
8	0.017519367
0	0.017504974
1	0.017500262
2	0.01753447
3	0.017383692
4	0.017394646
5	0.017371559
6	0.017368462
7	0.01739559
8	0.017315576
0	0.01730099
1	0.017296043
2	0.017330352
3	0.017178783
4	0.017189682
5	0.017166762
6	0.017163436
7	0.017190998
8	0.017109024
0	0.017094245
1	0.017089067
2	0.017123467
3	0.016971191
4	0.016982034
5	0.016959284
6	0.01695573
7	0.01698371
8	0.016899787
0	0.016884816
1	0.016879415
2	0.016913894
3	0.016760998
4	0.016771783
5	0.016749207
6	0.016745427
7	0.016773807
8	0.016687953
0	0.016672792
1	0.016667174
2	0.016701719
3	0.016548295
4	0.016559021
5	0.016536623
6	0.016532619
7	0.016561382
8	0.016473617
0	0.016458267
1	0.01645244
2	0.01648704
3	0.016333183
4	0.016343849
5	0.016321632
6	0.016317405
7	0.016346532
8	0.016256883
0	0.016241347
1	0.016235319
2	0.016269962
3	0.016115771
4	0.016126375
5	0.016104343
6	0.016099895
7	0.016129368
8	0.016037865
0	0.016022145
1	0.016015926
2	0.016050598
3	0.015896176
4	0.015906716
5	0.015884872
6	0.015880207
7	0.015910007
8	0.015816686
0	0.015800783
1	0.015794384
2	0.015829072
3	0.015674523
4	0.015685
5	0.015663345
6	0.015658467
7	0.015688574
8	0.015593476
0	0.015577392
1	0.015570825
2	0.015605515
3	0.015450948
4	0.015461359
5	0.015439897
6	0.015434808
7	0.015465204
8	0.015368373
0	0.015352112
1	0.015345389
2	0.015380067
3	0.015225591
4	0.015235935
5	0.015214668
6	0.015209373
7	0.015240038
8	0.015141527
0	0.01512509
1	0.015118224
2	0.015152876
3	0.014998602
4	0.015008879
5	0.01498781
6	0.014982312
7	0.015013226
8	0.01491309
0	0.014896481
1	0.014889485
2	0.014924097
3	0.014770139
4	0.014780347
5	0.014759477
6	0.014753781
7	0.014784926
8	0.014683225
0	0.014666447
1	0.014659336
2	0.014693893
3	0.014540364
4	0.014550503
5	0.014529835
6	0.014523945
7	0.014555301
8	0.014452101
0	0.014435157
1	0.014427945
2	0.014462432
3	0.014309449
4	0.014319517
5	0.014299052
6	0.014292974
7	0.014324521
8	0.014219892
0	0.014202785
1	0.014195489
2	0.014229891
3	0.014077567
4	0.014087564
5	0.014067304
6	0.014061042
7	0.014092763
8	0.013986779
0	0.013969513
1	0.013962148
2	0.013996451
3	0.0138449
4	0.013854824
5	0.013834771
6	0.013828332
7	0.013860206
8	0.013752947
0	0.013735525
1	0.013728108
2	0.013762296
3	0.013611632
4	0.013621484
5	0.013601638
6	0.013595027
7	0.013627036
8	0.013518585
0	0.013501011
1	0.013493559
2	0.013527618
3	0.013377953
4	0.01338773
5	0.013368093
6	0.013361317
7	0.013393443
8	0.013283887
0	0.013266165
1	0.013258695
2	0.013292609
3	0.013144054
4	0.013153756
5	0.013134328
6	0.013127393
7	0.013159618
8	0.013049048
0	0.013031182
1	0.01302371
2	0.013057465
3	0.012910127
4	0.012919754
5	0.012900537
6	0.012893449
7	0.012925756
8	0.012814266
0	0.01279626
1	0.012788804
2	0.012822385
3	0.012676369
4	0.01268592
5	0.012666914
6	0.01265968
7	0.012692051
8	0.012579738
0	0.012561598
1	0.012554174
2	0.012587566
3	0.012442975
4	0.012452449
5	0.012433655
6	0.012426282
7	0.012458701
8	0.012345664
0	0.012327393
1	0.012320018
2	0.012353208
3	0.012210141
4	0.012219537
5	0.012200955
6	0.01219345
7	0.012225901
8	0.012112242
0	0.012093845
1	0.012086536
2	0.01211951
3	0.01197806
4	0.011987378
5	0.011969009
6	0.011961378
7	0.011993846
8	0.011879668
0	0.011861151
1	0.011853924
2	0.011886667
3	0.011746925
4	0.011756165
5	0.011738008
6	0.01173026
7	0.011762729
8	0.011648136
0	0.011629504
1	0.011622375
2	0.011654875
3	0.011516926
4	0.011526087
5	0.011508143
6	0.011500285
7	0.01153274
8	0.011417838
0	0.011399097
1	0.01139208
2	0.011424325
3	0.01128825
4	0.011297331
5	0.011279599
6	0.011271639
7	0.011304066
8	0.011188962
0	0.011170116
1	0.011163227
2	0.011195204
3	0.011061078
4	0.011070079
5	0.01105256
6	0.011044504
7	0.011076891
8	0.01096169
0	0.010942746
1	0.010935999
2	0.010967694
3	0.010835588
4	0.010844509
5	0.010827202
6	0.010819059
7	0.010851391
8	0.010736199
0	0.010717162
1	0.010710571
2	0.010741975
3	0.010611952
4	0.010620792
5	0.010603697
6	0.010595474
7	0.01062774
8	0.010512661
0	0.010493539
1	0.010487114
2	0.010518216
3	0.010390335
4	0.010399094
5	0.01038221
6	0.010373915
7	0.010406103
8	0.010291241
0	0.010272039
1	0.010265794
2	0.010296583
3	0.010170898
4	0.010179575
5	0.010162902
6	0.010154542
7	0.010186641
8	0.010072096
0	0.010052822
1	0.010046767
2	0.010077234
3	0.00995379
4	0.009962386
5	0.009945923
6	0.009937505
7	0.009969504
8	0.009855378
0	0.009836038
1	0.009830183
2	0.009860318
3	0.009739158
4	0.009747671
5	0.009731417
6	0.00972295
7	0.009754839
8	0.009641228
0	0.009621829
1	0.009616184
2	0.009645978
3	0.009527136
4	0.009535567
5	0.009519522
6	0.009511013
7	0.009542781
8	0.009429779
0	0.009410329
1	0.009404901
2	0.009434347
3	0.009317854
4	0.009326202
5	0.009310365
6	0.00930182
7	0.009333459
8	0.009221158
0	0.009201664
1	0.009196461
2	0.009225551
3	0.009111429
4	0.009119695
5	0.009104064
6	0.009095491
7	0.009126991
8	0.00901548
0	0.008995949
1	0.008990977
2	0.009019705
3	0.008907974
4	0.008916156
5	0.008900731
6	0.008892136
7	0.00892349
8	0.008812852
0	0.008793292
1	0.008788557
2	0.008816916
3	0.008707588
4	0.008715687
5	0.008700467
6	0.008691858
7	0.008723057
8	0.008613373
0	0.008593792
1	0.008589297
2	0.008617282
3	0.008510364
4	0.00851838
5	0.008503364
6	0.008494746
7	0.008525784
8	0.00841713
0	0.008397536
1	0.008393286
2	0.008420891
3	0.008316387
4	0.008324319
5	0.008309505
6	0.008300886
7	0.008331754
8	0.008224203
0	0.008204604
1	0.008200601
2	0.008227823
3	0.00812573
4	0.008133578
5	0.008118965
6	0.008110351
7	0.008141043
8	0.008034663
0	0.008015066
1	0.008011313
2	0.008038148
3	0.007938458
4	0.007946223
5	0.00793181
6	0.007923207
7	0.007953716
8	0.00784857
0	0.007828984
1	0.007825481
2	0.007851925
3	0.007754629
4	0.00776231
5	0.007748095
6	0.007739508
7	0.007769829
8	0.007665976
0	0.007646409
1	0.007643157
2	0.007669209
3	0.007574289
4	0.007581887
5	0.00756787
6	0.007559305
7	0.007589431
8	0.007486926
0	0.007467386
1	0.007464383
2	0.007490041
3	0.00739748
4	0.007404993
5	0.007391172
6	0.007382634
7	0.007412562
8	0.007311453
0	0.007291949
1	0.007289195
2	0.007314456
3	0.007224231
4	0.007231661
5	0.007218034
6	0.007209529
7	0.007239251
8	0.007139586
0	0.007120125
1	0.007117618
2	0.007142482
3	0.007054567
4	0.007061913
5	0.007048479
6	0.007040011
7	0.007069524
8	0.006971343
0	0.006951932
1	0.006949671
2	0.006974137
3	0.006888504
4	0.006895766
5	0.006882523
6	0.006874097
7	0.006903396
8	0.006806735
0	0.006787384
1	0.006785364
2	0.006809432
3	0.006726049
4	0.006733227
5	0.006720174
6	0.006711795
7	0.006740875
8	0.006645767
0	0.006626482
1	0.0066247
2	0.006648371
3	0.006567205
4	0.0065743
5	0.006561434
6	0.006553105
7	0.006581964
8	0.006488436
0	0.006469225
1	0.006467678
2	0.006490953
3	0.006411966
4	0.006418978
5	0.006406298
6	0.006398024
7	0.006426656
8	0.006334733
0	0.006315604
1	0.006314287
2	0.006337167
3	0.006260322
4	0.00626725
5	0.006254755
6	0.00624654
7	0.006274942
8	0.006184643
0	0.006165604
1	0.006164511
2	0.006186998
3	0.006112255
4	0.006119101
5	0.006106788
6	0.006098634
7	0.006126804
8	0.006038145
0	0.006019202
1	0.00601833
2	0.006040425
3	0.005967744
4	0.005974507
5	0.005962375
6	0.005954286
7	0.00598222
8	0.005895213
0	0.005876374
1	0.005875717
2	0.005897423
3	0.005826761
4	0.005833441
5	0.005821488
6	0.005813467
7	0.005841162
8	0.005755817
0	0.005737088
1	0.00573664
2	0.00575796
3	0.005689273
4	0.005695871
5	0.005684095
6	0.005676146
7	0.005703599
8	0.005619921
0	0.005601308
1	0.005601064
2	0.005622
3	0.005555246
4	0.005561761
5	0.00555016
6	0.005542285
7	0.005569494
8	0.005487485
0	0.005468995
1	0.005468948
2	0.005489505
3	0.005424637
4	0.00543107
5	0.005419643
6	0.005411843
7	0.005438807
8	0.005358467
0	0.005340106
1	0.00534025
2	0.00536043
3	0.005297404
4	0.005303756
5	0.0052925
6	0.005284779
7	0.005311493
8	0.005232819
0	0.005214592
1	0.005214922
2	0.005234729
3	0.0051735
4	0.00517977
5	0.005168683
6	0.005161042
7	0.005187507
8	0.005110493
0	0.005092406
1	0.005092914
2	0.005112352
3	0.005052874
4	0.005059064
5	0.005048144
6	0.005040585
7	0.005066799
8	0.004991435
0	0.004973493
1	0.004974173
2	0.004993248
3	0.004935474
4	0.004941584
5	0.004930829
6	0.004923354
7	0.004949314
8	0.004875591
0	0.004857799
1	0.004858646
2	0.00487736
3	0.004821246
4	0.004827276
5	0.004816685
6	0.004809295
7	0.004835
8	0.004762905
0	0.004745268
1	0.004746274
2	0.004764632
3	0.004710134
4	0.004716084
5	0.004705653
6	0.00469835
7	0.0047238
8	0.004653317
0	0.004635839
1	0.004636999
2	0.004655006
3	0.004602078
4	0.004607948
5	0.004597677
6	0.004590462
7	0.004615655
8	0.004546769
0	0.004529454
1	0.00453076
2	0.004548421
3	0.004497019
4	0.004502811
5	0.004492696
6	0.00448557
7	0.004510506
8	0.004443198
0	0.00442605
1	0.004427498
2	0.004444817
3	0.004394897
4	0.00440061
5	0.004390651
6	0.004383614
7	0.004408292
8	0.004342543
0	0.004325566
1	0.004327148
2	0.004344131
3	0.004295649
4	0.004301285
5	0.004291478
6	0.004284532
7	0.004308952
8	0.004244741
0	0.004227937
1	0.004229648
2	0.004246299
3	0.004199214
4	0.004204773
5	0.004195117
6	0.004188262
7	0.004212422
8	0.004149728
0	0.004133101
1	0.004134934
2	0.004151259
3	0.004105529
4	0.004111011
5	0.004101503
6	0.00409474
7	0.004118641
8	0.00405744
0	0.004040993
1	0.004042943
2	0.004058947
3	0.00401453
4	0.004019936
5	0.004010574
6	0.004003903
7	0.004027545
8	0.003967814
0	0.003951548
1	0.00395361
2	0.003969298
3	0.003926155
4	0.003931485
5	0.003922267
6	0.003915688
7	0.003939072
8	0.003880786
0	0.003864704
1	0.003866871
2	0.003882248
3	0.00384034
4	0.003845595
5	0.003836519
6	0.003830032
7	0.003853157
8	0.003796291
0	0.003780395
1	0.003782663
2	0.003797734
3	0.003757022
4	0.003762202
5	0.003753267
6	0.003746872
7	0.003769738
8	0.003714267
0	0.003698559
1	0.003700921
2	0.003715691
3	0.003676138
4	0.003681245
5	0.003672447
6	0.003666145
7	0.003688753
8	0.003634649
0	0.003619131
1	0.003621583
2	0.003636058
3	0.003597627
4	0.00360266
5	0.003593998
6	0.003587788
7	0.003610139
8	0.003557377
0	0.003542049
1	0.003544585
2	0.003558771
3	0.003521426
4	0.003526387
5	0.003517858
6	0.00351174
7	0.003533835
8	0.003482387
0	0.00346725
1	0.003469867
2	0.003483768
3	0.003447475
4	0.003452364
5	0.003443966
6	0.00343794
7	0.003459779
8	0.003409619
0	0.003394675
1	0.003397367
2	0.003410988
3	0.003375713
4	0.00338053
5	0.003372262
6	0.003366328
7	0.003387912
8	0.003339012
0	0.003324261
1	0.003327024
2	0.00334037
3	0.003306081
4	0.003310827
5	0.003302687
6	0.003296843
7	0.003318173
8	0.003270508
0	0.003255949
1	0.003258779
2	0.003271856
3	0.00323852
4	0.003243196
5	0.003235181
6	0.003229428
7	0.003250505
8	0.003204046
0	0.003189681
1	0.003192573
2	0.003205386
3	0.003172973
4	0.003177579
5	0.003169687
6	0.003164024
7	0.00318485
8	0.00313957
0	0.003125399
1	0.00312835
2	0.003140902
3	0.003109382
4	0.00311392
5	0.003106149
6	0.003100576
7	0.003121151
8	0.003077024
0	0.003063047
1	0.003066051
2	0.00307835
3	0.003047693
4	0.003052163
5	0.003044511
6	0.003039026
7	0.003059353
8	0.003016352
0	0.003002568
1	0.003005623
2	0.003017672
3	0.002987851
4	0.002992253
5	0.002984718
6	0.002979322
7	0.002999401
8	0.002957499
0	0.002943908
1	0.00294701
2	0.002958814
3	0.002929802
4	0.002934137
5	0.002926717
6	0.002921409
7	0.002941242
8	0.002900413
0	0.002887014
1	0.00289016
2	0.002901725
3	0.002873493
4	0.002877762
5	0.002870456
6	0.002865234
7	0.002884824
8	0.002845041
0	0.002831834
1	0.002835021
2	0.00284635
3	0.002818875
4	0.002823078
5	0.002815883
6	0.002810748
7	0.002830095
8	0.002791334
0	0.002778318
1	0.002781542
2	0.00279264
3	0.002765896
4	0.002770035
5	0.002762949
6	0.002757899
7	0.002777005
8	0.00273924
0	0.002726414
1	0.002729672
2	0.002740545
3	0.002714509
4	0.002718583
5	0.002711605
6	0.002706639
7	0.002725507
8	0.002688712
0	0.002676075
1	0.002679365
2	0.002690016
3	0.002664665
4	0.002668675
5	0.002661803
6	0.00265692
7	0.002675551
8	0.002639703
0	0.002627254
1	0.002630572
2	0.002641007
3	0.002616317
4	0.002620265
5	0.002613497
6	0.002608697
7	0.002627092
8	0.002592167
0	0.002579904
1	0.002583249
2	0.00259347
3	0.002569421
4	0.002573307
5	0.002566641
6	0.002561922
7	0.002580084
8	0.002546058
0	0.002533981
1	0.002537349
2	0.002547362
3	0.002523933
4	0.002527757
5	0.002521191
6	0.002516553
7	0.002534484
8	0.002501333
0	0.00248944
1	0.002492829
2	0.002502638
3	0.002479808
4	0.002483572
5	0.002477104
6	0.002472547
7	0.002490248
8	0.00245795
0	0.002446239
1	0.002449647
2	0.002459256
3	0.002437007
4	0.002440711
5	0.002434339
6	0.002429861
7	0.002447335
8	0.002415867
0	0.002404337
1	0.002407762
2	0.002417175
3	0.002395487
4	0.002399131
5	0.002392855
6	0.002388454
7	0.002405704
8	0.002375044
0	0.002363693
1	0.002367133
2	0.002376354
3	0.002355209
4	0.002358795
5	0.002352612
6	0.002348288
7	0.002365315
8	0.002335442
0	0.002324269
1	0.002327721
2	0.002336755
3	0.002316135
4	0.002319663
5	0.002313572
6	0.002309324
7	0.002326131
8	0.002297023
0	0.002286026
1	0.002289489
2	0.002298339
3	0.002278228
4	0.002281699
5	0.002275697
6	0.002271525
7	0.002288113
8	0.002259751
0	0.002248928
1	0.0022524
2	0.002261069
3	0.002241451
4	0.002244865
5	0.002238951
6	0.002234854
7	0.002251225
8	0.002223589
0	0.002212938
1	0.002216417
2	0.00222491
3	0.002205768
4	0.002209127
5	0.0022033
6	0.002199275
7	0.002215433
8	0.002188502
0	0.002178021
1	0.002181507
2	0.002189827
3	0.002171147
4	0.00217445
5	0.002168708
6	0.002164756
7	0.002180701
8	0.002154457
0	0.002144145
1	0.002147635
2	0.002155786
3	0.002137553
4	0.002140802
5	0.002135143
6	0.002131262
7	0.002146998
8	0.002121422
0	0.002111277
1	0.002114769
2	0.002122755
3	0.002104954
4	0.002108149
5	0.002102573
6	0.002098762
7	0.00211429
8	0.002089364
0	0.002079383
1	0.002082878
2	0.002090701
3	0.00207332
4	0.002076461
5	0.002070965
6	0.002067224
7	0.002082547
8	0.002058253
0	0.002048435
1	0.00205193
2	0.002059594
3	0.002042619
4	0.002045708
5	0.002040291
6	0.002036618
7	0.002051739
8	0.002028059
0	0.002018402
1	0.002021896
2	0.002029404
3	0.002012823
4	0.00201586
5	0.00201052
6	0.002006915
7	0.002021835
8	0.001998753
0	0.001989255
1	0.001992747
2	0.002000103
3	0.001983902
4	0.001986888
5	0.001981625
6	0.001978086
7	0.001992808
8	0.001970307
0	0.001960966
1	0.001964455
2	0.001971662
3	0.00195583
4	0.001958766
5	0.001953577
6	0.001950104
7	0.00196463
8	0.001942695
0	0.001933508
1	0.001936993
2	0.001944053
3	0.00192858
4	0.001931465
5	0.001926351
6	0.001922942
7	0.001937274
8	0.001915889
0	0.001906855
1	0.001910335
2	0.001917252
3	0.001902126
4	0.001904962
5	0.001899919
6	0.001896574
7	0.001910714
8	0.001889864
0	0.001880981
1	0.001884455
2	0.001891232
3	0.001876442
4	0.00187923
5	0.001874257
6	0.001870975
7	0.001884926
8	0.001864596
0	0.001855862
1	0.001859329
2	0.001865969
3	0.001851505
4	0.001854244
5	0.001849342
6	0.001846121
7	0.001859886
8	0.001840061
0	0.001831474
1	0.001834933
2	0.001841438
3	0.001827291
4	0.001829983
5	0.001825148
6	0.001821989
7	0.001835568
8	0.001816236
0	0.001807793
1	0.001811245
2	0.001817618
3	0.001803777
4	0.001806422
5	0.001801655
6	0.001798555
7	0.001811952
8	0.001793098
0	0.001784798
1	0.00178824
2	0.001794484
3	0.001780942
4	0.00178354
5	0.001778838
6	0.001775798
7	0.001789015
8	0.001770626
0	0.001762466
1	0.001765899
2	0.001772017
3	0.001758763
4	0.001761316
