0	0.0	0.0	0.0	0.0730387342728361	0.0730387342728361
1	0.0	0.05	0.05	0.0944492118891411	0.0444492118891411
2	0.0	0.1	0.1	0.121165078967185	0.021165078967185
3	0.0	0.15	0.15	0.153789929706955	0.0037899297069553
4	0.0	0.2	0.2	0.192631106435256	-0.00736889356474435
5	0.0	0.25	0.25	0.237553512446736	-0.0124464875532638
6	0.0	0.3	0.3	0.287879814982809	-0.0121201850171909
7	0.0	0.35	0.35	0.342384496795112	-0.00761550320488763
8	0.0	0.4	0.4	0.399406763529676	-0.000593236470324277
9	0.0	0.45	0.45	0.457065266701486	0.00706526670148638
10	0.0	0.5	0.5	0.513516896820004	0.0135168968200042
11	0.05	0.0	0.05	0.0942931570982716	0.0442931570982716
12	0.05	0.05	0.1	0.120982236950963	0.020982236950963
13	0.05	0.1	0.15	0.153590540589876	0.00359054058987604
14	0.05	0.15	0.2	0.192432684706102	-0.0075673152938984
15	0.05	0.2	0.25	0.237380296353284	-0.0126197036467163
16	0.05	0.25	0.3	0.287760184037959	-0.0122398159620405
17	0.05	0.3	0.35	0.342346575288601	-0.00765342471139918
18	0.05	0.35	0.4	0.399473309012706	-0.000526690987293965
19	0.05	0.4	0.45	0.457249452494722	0.00724945249472214
20	0.05	0.45	0.5	0.513820334478411	0.0138203344784112
21	0.05	0.5	0.55	0.567599989692945	0.0175999896929446
22	0.1	0.0	0.1	0.12079359755301	0.0207935975530103
23	0.1	0.05	0.15	0.153380392422562	0.0033803924225623
24	0.1	0.1	0.2	0.192217260349431	-0.00778273965056947
25	0.1	0.15	0.25	0.237182842044128	-0.0128171579558718
26	0.1	0.2	0.3	0.287608629583976	-0.0123913704160241
27	0.1	0.25	0.35	0.342269311151549	-0.00773068884845118
28	0.1	0.3	0.4	0.39949409586908	-0.000505904130919665
29	0.1	0.35	0.45	0.457383053870615	0.00738305387061511
30	0.1	0.4	0.5	0.514070269036148	0.0140702690361485
31	0.1	0.45	0.55	0.567958917106106	0.0179589171061059
32	0.1	0.5	0.6	0.617871207230739	0.0178712072307391
33	0.15	0.0	0.15	0.153159651403077	0.0031596514030767
34	0.15	0.05	0.2	0.191985000445552	-0.00801499955444832
35	0.15	0.1	0.25	0.23696128993236	-0.0130387100676398
36	0.15	0.15	0.3	0.287425236244329	-0.0125747637556715
37	0.15	0.2	0.35	0.342152711076462	-0.00784728892353764
38	0.15	0.25	0.4	0.399469045192856	-0.000530954807144435
39	0.15	0.3	0.45	0.457465915966069	0.0074659159660691
40	0.15	0.35	0.5	0.514266493522371	0.0142664935223707
41	0.15	0.4	0.55	0.568263119850697	0.0182631198506973
42	0.15	0.45	0.6	0.618269428703026	0.0182694287030256
43	0.15	0.5	0.65	0.663567820025416	0.0135678200254156
44	0.2	0.0	0.2	0.191736087173616	-0.00826391282638356
45	0.2	0.05	0.25	0.236715801992869	-0.0132841980071311
46	0.2	0.1	0.3	0.287210115991405	-0.0127898840085949
47	0.2	0.15	0.35	0.341996813011327	-0.00800318698867319
48	0.2	0.2	0.4	0.399398110538085	-0.000601889461915417
49	0.2	0.25	0.45	0.457497914734634	0.00749791473463413
50	0.2	0.3	0.5	0.514408827811818	0.0144088278118178
51	0.2	0.35	0.55	0.568512391140507	0.0185123911405071
52	0.2	0.4	0.6	0.618613438285629	0.0186134382856294
53	0.2	0.45	0.65	0.663988787864335	0.0139887878643351
54	0.2	0.5	0.7	0.704347714699537	0.00434771469953743
55	0.25	0.0	0.25	0.236446561547864	-0.0135534384521356
56	0.25	0.05	0.3	0.28696340806376	-0.0130365919362403
57	0.25	0.1	0.35	0.341801686232871	-0.00819831376712904
58	0.25	0.15	0.4	0.399281278120079	-0.000718721879921447
59	0.25	0.2	0.45	0.457478957205017	0.00747895720501668
60	0.25	0.25	0.5	0.514497118856295	0.0144971188562947
61	0.25	0.3	0.55	0.56870654578885	0.0187065457888499
62	0.25	0.35	0.6	0.618903047630007	0.0189030476300073
63	0.25	0.4	0.65	0.664357478671121	0.0143574786711212
64	0.25	0.45	0.7	0.704776433114282	0.00477643311428211
65	0.25	0.5	0.75	0.740210335646651	-0.00978966435334905
66	0.3	0.0	0.3	0.286685278836502	-0.0133147211634975
67	0.3	0.05	0.35	0.341567431374341	-0.00843256862565905
68	0.3	0.1	0.4	0.399118566980807	-0.000881433019192857
69	0.3	0.15	0.45	0.45740898171886	0.00740898171886006
70	0.3	0.2	0.5	0.514531240911768	0.0145312409117679
71	0.3	0.25	0.55	0.568845420355714	0.0188454203557136
72	0.3	0.3	0.6	0.619138084058136	0.0191380840581356
73	0.3	0.35	0.65	0.664673734746229	0.0146737347462291
74	0.3	0.4	0.7	0.705155845931185	0.00515584593118479
75	0.3	0.45	0.75	0.740634471377653	-0.0093655286223473
76	0.3	0.5	0.8	0.771397447022914	-0.0286025529770857
77	0.35	0.0	0.35	0.341294180407256	-0.00870581959274425
78	0.35	0.05	0.4	0.398910029117724	-0.00108997088227608
79	0.35	0.1	0.45	0.457287958147257	0.00728795814725713
80	0.35	0.15	0.5	0.514511095761001	0.014511095761001
81	0.35	0.2	0.55	0.568928873304813	0.0189288733048125
82	0.35	0.25	0.6	0.619318390613123	0.0193183906131232
83	0.35	0.3	0.65	0.664937408230436	0.0149374082304357
84	0.35	0.35	0.7	0.705485831859487	0.00548583185948681
85	0.35	0.4	0.75	0.741012927346772	-0.00898707265322829
86	0.35	0.45	0.8	0.77180771319734	-0.0281922868026599
87	0.35	0.5	0.85	0.798298588419967	-0.0517014115800334
88	0.4	0.0	0.4	0.398655749575302	-0.00134425042469821
89	0.4	0.05	0.45	0.457115888085405	0.00711588808540542
90	0.4	0.1	0.5	0.51443661293155	0.0144366129315501
91	0.4	0.15	0.55	0.568956785170863	0.0189567851708626
92	0.4	0.2	0.6	0.619443826130226	0.0194438261302257
93	0.4	0.25	0.65	0.665148361068211	0.0151483610682108
94	0.4	0.3	0.7	0.705766274271454	0.00576627427145415
95	0.4	0.35	0.75	0.741345619061957	-0.00865438093804305
96	0.4	0.4	0.8	0.772176249877594	-0.0278237501224065
97	0.4	0.45	0.85	0.798688610899409	-0.0513113891005912
98	0.4	0.5	0.9	0.821374466471602	-0.0786255335283982
99	0.45	0.0	0.45	0.456892805024738	0.00689280502473749
100	0.45	0.05	0.5	0.514307749908818	0.0143077499088181
101	0.45	0.1	0.55	0.568929058737266	0.0189290587372661
102	0.45	0.15	0.6	0.619514265328845	0.0195142653288447
103	0.45	0.2	0.65	0.665306464997428	0.015306464997428
104	0.45	0.25	0.7	0.705997061100554	0.00599706110055365
105	0.45	0.3	0.75	0.741632462465201	-0.00836753753479924
106	0.45	0.35	0.8	0.772503006108034	-0.0274969938919664
107	0.45	0.4	0.85	0.799040922314444	-0.0509590776855561
108	0.45	0.45	0.9	0.821740362094712	-0.0782596379052881
109	0.45	0.5	0.95	0.841102042473627	-0.108897957526373
110	0.5	0.0	0.5	0.514124492343756	0.0141244923437563
111	0.5	0.05	0.55	0.568845619224254	0.0188456192242537
112	0.5	0.1	0.6	0.619529598925972	0.0195295989259724
113	0.5	0.15	0.65	0.66541160156611	0.0154116015661099
114	0.5	0.2	0.7	0.706178084767779	0.00617808476777948
115	0.5	0.25	0.75	0.741873373791306	-0.00812662620869442
116	0.5	0.3	0.8	0.77278792816508	-0.0272120718349197
117	0.5	0.35	0.85	0.799355500022194	-0.0506444999778058
118	0.5	0.4	0.9	0.822072452193712	-0.077927547806288
119	0.5	0.45	0.95	0.841441891407063	-0.108558108592937
120	0.5	0.5	1.0	0.857939400890708	-0.142060599109292
